subj,ability,face,fame,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D16,devprop,F13,famous,B,131,3788,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,F13,famous,B,127,1663,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,F13,famous,B,103,2481,TRUE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.26657,<undefined>,<undefined>,-0.48284,<undefined>,<undefined>,0.14198
D90,devprop,F13,famous,B,103,795,TRUE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.26657,<undefined>,<undefined>,<undefined>,-0.34615,<undefined>,<undefined>,-0.40741
D91,devprop,F13,famous,B,45,2743,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,F13,famous,B,3,3521,FALSE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D93,devprop,F13,famous,B,100,1192,TRUE,s012,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.48284,-0.34615,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.31481
D94,devprop,F13,famous,B,117,3203,FALSE,s013,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D95,devprop,F13,famous,B,71,2218,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,F13,famous,B,150,4312,TRUE,s015,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.14198,-0.40741,<undefined>,<undefined>,-0.31481,<undefined>,<undefined>,<undefined>
D06,devprop,F13,famous,C,130,2875,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,F13,famous,C,67,3516,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,F13,famous,C,119,1422,TRUE,s003,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.51428,<undefined>,-0.0089286,0.26158,<undefined>,<undefined>,<undefined>
D14,devprop,F13,famous,C,159,1625,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,F13,famous,C,59,1026,FALSE,s005,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D16,devprop,F13,famous,C,133,3868,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,F13,famous,C,49,3129,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,F13,famous,C,68,3507,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,F13,famous,C,78,1240,TRUE,s009,<undefined>,<undefined>,-0.51428,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.35714,-0.40519,<undefined>,<undefined>,<undefined>
D91,devprop,F13,famous,C,154,1878,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,F13,famous,C,18,3039,TRUE,s011,<undefined>,<undefined>,-0.0089286,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.35714,<undefined>,<undefined>,-0.13393,<undefined>,<undefined>,<undefined>
D93,devprop,F13,famous,C,146,1051,TRUE,s012,<undefined>,<undefined>,0.26158,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.40519,<undefined>,-0.13393,<undefined>,<undefined>,<undefined>,<undefined>
D94,devprop,F13,famous,C,107,3845,FALSE,s013,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D95,devprop,F13,famous,C,4,1664,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,F13,famous,C,22,2708,FALSE,s015,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D06,devprop,F13,famous,D,116,3209,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,F13,famous,D,127,2118,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,F13,famous,D,31,1963,FALSE,s003,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D14,devprop,F13,famous,D,85,1056,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,F13,famous,D,109,1209,FALSE,s005,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D16,devprop,F13,famous,D,111,3569,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,F13,famous,D,89,3486,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,F13,famous,D,56,2780,TRUE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.19643,<undefined>,-0.089286,-0.098214,<undefined>,<undefined>,0.027322
D90,devprop,F13,famous,D,5,1142,TRUE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.19643,<undefined>,<undefined>,-0.038462,-0.66997,<undefined>,<undefined>,-0.13235
D91,devprop,F13,famous,D,38,2304,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,F13,famous,D,98,1471,TRUE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.089286,-0.038462,<undefined>,<undefined>,-0.10549,<undefined>,<undefined>,-0.050209
D93,devprop,F13,famous,D,38,948,TRUE,s012,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.098214,-0.66997,<undefined>,-0.10549,<undefined>,<undefined>,<undefined>,-0.34559
D94,devprop,F13,famous,D,119,2833,FALSE,s013,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D95,devprop,F13,famous,D,111,2460,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,F13,famous,D,26,3598,TRUE,s015,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.027322,-0.13235,<undefined>,-0.050209,-0.34559,<undefined>,<undefined>,<undefined>
D06,devprop,F14,famous,A,63,3108,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,F14,famous,A,28,2400,TRUE,s002,<undefined>,<undefined>,-0.074694,<undefined>,-0.03718,<undefined>,<undefined>,<undefined>,0.088889,-0.023802,0.0063733,<undefined>,-0.016503,-0.11608,0.24444
D13,devprop,F14,famous,A,37,3015,TRUE,s003,<undefined>,-0.074694,<undefined>,<undefined>,-0.11592,<undefined>,<undefined>,<undefined>,-0.31148,-0.1391,-0.25129,<undefined>,-0.11335,0.022019,-0.26744
D14,devprop,F14,famous,A,61,2436,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,F14,famous,A,111,2955,TRUE,s005,<undefined>,-0.03718,-0.11592,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.056604,0.020764,0.12264,<undefined>,0.00027771,0.16847,-0.042314
D16,devprop,F14,famous,A,77,2002,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,F14,famous,A,108,2403,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,F14,famous,A,112,2408,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,F14,famous,A,15,1097,TRUE,s009,<undefined>,0.088889,-0.31148,<undefined>,-0.056604,<undefined>,<undefined>,<undefined>,<undefined>,0.17833,-0.11095,<undefined>,0.073529,-0.26929,0.19908
D91,devprop,F14,famous,A,25,1424,TRUE,s010,<undefined>,-0.023802,-0.1391,<undefined>,0.020764,<undefined>,<undefined>,<undefined>,0.17833,<undefined>,0.092403,<undefined>,0.044118,0.1225,-0.036843
D92,devprop,F14,famous,A,33,1753,TRUE,s011,<undefined>,0.0063733,-0.25129,<undefined>,0.12264,<undefined>,<undefined>,<undefined>,-0.11095,0.092403,<undefined>,<undefined>,-0.38653,0.05533,-0.075111
D93,devprop,F14,famous,A,107,2132,FALSE,s012,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D94,devprop,F14,famous,A,140,1689,TRUE,s013,<undefined>,-0.016503,-0.11335,<undefined>,0.00027771,<undefined>,<undefined>,<undefined>,0.073529,0.044118,-0.38653,<undefined>,<undefined>,-0.18966,-0.01175
D95,devprop,F14,famous,A,98,2564,TRUE,s014,<undefined>,-0.11608,0.022019,<undefined>,0.16847,<undefined>,<undefined>,<undefined>,-0.26929,0.1225,0.05533,<undefined>,-0.18966,<undefined>,-0.28327
D96,devprop,F14,famous,A,98,1680,TRUE,s015,<undefined>,0.24444,-0.26744,<undefined>,-0.042314,<undefined>,<undefined>,<undefined>,0.19908,-0.036843,-0.075111,<undefined>,-0.01175,-0.28327,<undefined>
D06,devprop,F14,famous,B,131,3211,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,F14,famous,B,102,1951,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,F14,famous,B,41,4998,FALSE,s003,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D14,devprop,F14,famous,B,8,2851,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,F14,famous,B,8,3225,TRUE,s005,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.14737,<undefined>,<undefined>,-0.16102,<undefined>,0.002908,<undefined>,0.025923,<undefined>,0.092265
D16,devprop,F14,famous,B,68,7606,TRUE,s006,<undefined>,<undefined>,<undefined>,<undefined>,0.14737,<undefined>,<undefined>,<undefined>,-0.35263,<undefined>,-0.27624,<undefined>,-0.15668,<undefined>,-0.11579
D17,devprop,F14,famous,B,103,2765,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,F14,famous,B,15,1985,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,F14,famous,B,98,944,TRUE,s009,<undefined>,<undefined>,<undefined>,<undefined>,-0.16102,-0.35263,<undefined>,<undefined>,<undefined>,<undefined>,0.080645,<undefined>,-0.095238,<undefined>,-0.14706
D91,devprop,F14,famous,B,81,3068,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,F14,famous,B,46,1770,TRUE,s011,<undefined>,<undefined>,<undefined>,<undefined>,0.002908,-0.27624,<undefined>,<undefined>,0.080645,<undefined>,<undefined>,<undefined>,0.17857,<undefined>,-0.019608
D93,devprop,F14,famous,B,1,2294,FALSE,s012,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D94,devprop,F14,famous,B,156,2086,TRUE,s013,<undefined>,<undefined>,<undefined>,<undefined>,0.025923,-0.15668,<undefined>,<undefined>,-0.095238,<undefined>,0.17857,<undefined>,<undefined>,<undefined>,-0.035563
D95,devprop,F14,famous,B,94,3710,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,F14,famous,B,35,2666,TRUE,s015,<undefined>,<undefined>,<undefined>,<undefined>,0.092265,-0.11579,<undefined>,<undefined>,-0.14706,<undefined>,-0.019608,<undefined>,-0.035563,<undefined>,<undefined>
D06,devprop,F14,famous,C,36,1764,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,F14,famous,C,159,4706,TRUE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.125,<undefined>,<undefined>,-0.34946,<undefined>,-0.22365,-0.1834,<undefined>,<undefined>,<undefined>
D13,devprop,F14,famous,C,64,1603,FALSE,s003,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D14,devprop,F14,famous,C,6,2227,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,F14,famous,C,112,1460,FALSE,s005,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D16,devprop,F14,famous,C,155,6565,TRUE,s006,<undefined>,0.125,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.36,<undefined>,-0.15328,-0.30385,<undefined>,<undefined>,<undefined>
D17,devprop,F14,famous,C,27,3599,FALSE,s007,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D18,devprop,F14,famous,C,58,1729,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,F14,famous,C,155,702,TRUE,s009,<undefined>,-0.34946,<undefined>,<undefined>,<undefined>,-0.36,<undefined>,<undefined>,<undefined>,<undefined>,-0.11341,-0.24441,<undefined>,<undefined>,<undefined>
D91,devprop,F14,famous,C,55,2459,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,F14,famous,C,126,1808,TRUE,s011,<undefined>,-0.22365,<undefined>,<undefined>,<undefined>,-0.15328,<undefined>,<undefined>,-0.11341,<undefined>,<undefined>,-0.20215,<undefined>,<undefined>,<undefined>
D93,devprop,F14,famous,C,43,4700,TRUE,s012,<undefined>,-0.1834,<undefined>,<undefined>,<undefined>,-0.30385,<undefined>,<undefined>,-0.24441,<undefined>,-0.20215,<undefined>,<undefined>,<undefined>,<undefined>
D94,devprop,F14,famous,C,55,2020,FALSE,s013,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D95,devprop,F14,famous,C,52,2221,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,F14,famous,C,50,3481,FALSE,s015,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D06,devprop,F14,famous,D,42,3002,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,F14,famous,D,18,4386,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,F14,famous,D,67,2467,TRUE,s003,<undefined>,<undefined>,<undefined>,<undefined>,0.010504,0.081249,-0.056985,<undefined>,-0.45918,<undefined>,-0.10494,-0.081633,<undefined>,0.14346,<undefined>
D14,devprop,F14,famous,D,94,617,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,F14,famous,D,156,2148,TRUE,s005,<undefined>,<undefined>,0.010504,<undefined>,<undefined>,0.21152,-0.026042,<undefined>,-0.33784,<undefined>,0.42222,-0.15289,<undefined>,0.2598,<undefined>
D16,devprop,F14,famous,D,64,3509,TRUE,s006,<undefined>,<undefined>,0.081249,<undefined>,0.21152,<undefined>,-0.015625,<undefined>,-0.41045,<undefined>,0.076127,-0.16418,<undefined>,0.098295,<undefined>
D17,devprop,F14,famous,D,4,6519,TRUE,s007,<undefined>,<undefined>,-0.056985,<undefined>,-0.026042,-0.015625,<undefined>,<undefined>,-0.45833,<undefined>,-0.098958,-0.34896,<undefined>,-0.02068,<undefined>
D18,devprop,F14,famous,D,1,2372,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,F14,famous,D,146,712,TRUE,s009,<undefined>,<undefined>,-0.45918,<undefined>,-0.33784,-0.41045,-0.45833,<undefined>,<undefined>,<undefined>,-0.36667,-0.45545,<undefined>,-0.36047,<undefined>
D91,devprop,F14,famous,D,75,3221,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,F14,famous,D,84,2416,TRUE,s011,<undefined>,<undefined>,-0.10494,<undefined>,0.42222,0.076127,-0.098958,<undefined>,-0.36667,<undefined>,<undefined>,-0.27364,<undefined>,0.11111,<undefined>
