subj,ability,face,fame,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S15,super,N01,novel,B,37,925,TRUE,s012,0.41667,<undefined>,0.7,0.5,0.5,0.26072,0.61111,0.5,-0.38388,-0.19368,0.3125,<undefined>,-0.44281,0.65625,-0.18968
S17,super,N01,novel,B,127,1094,TRUE,s013,-0.20711,<undefined>,-0.41066,-0.61506,-0.31427,-0.22222,-0.21105,-0.33567,0.5,0.011628,-0.21664,-0.44281,<undefined>,-0.48965,0.16667
S90,super,N01,novel,B,124,800,TRUE,s014,0.1875,<undefined>,0.475,0.67857,0.34375,0.15625,0.41667,0.25,-0.43658,-0.23256,0.34615,0.65625,-0.48965,<undefined>,-0.30556
S91,super,N01,novel,B,38,899,TRUE,s015,-0.16963,<undefined>,-0.18284,-0.5,0.042076,0,0.10716,-0.048685,0.27778,-0.10465,0.032544,-0.18968,0.16667,-0.30556,<undefined>
S01,super,N01,novel,C,147,1094,TRUE,s001,<undefined>,0.064951,0.72727,-0.29868,0.18182,0.875,0.31818,-0.085672,-0.16098,-0.11583,0.19352,0.25,0.36489,0.52273,-0.42451
S02,super,N01,novel,C,134,819,TRUE,s002,0.064951,<undefined>,0.12145,-0.2,0.23333,0.017872,0.20572,0.083684,0,-0.25554,0.2,0.21144,0.1875,0.092493,-0.23598
S03,super,N01,novel,C,46,1141,TRUE,s003,0.72727,0.12145,<undefined>,-0.21642,0.25,0.625,0.4,-0.15371,-0.23261,-0.076161,0.26287,0.325,0.375,0.58358,-0.38167
S04,super,N01,novel,C,140,763,TRUE,s004,-0.29868,-0.2,-0.21642,<undefined>,-0.33158,-0.31546,-0.094888,-0.33333,-0.33333,-0.14815,-0.29449,-0.20474,-0.13868,-0.043601,-0.36
S07,super,N01,novel,C,98,1042,TRUE,s005,0.18182,0.23333,0.25,-0.33158,<undefined>,0.125,0.35714,-0.015639,-0.20612,-0.25871,0.32143,0.36667,0.27441,0.26767,-0.35255
S09,super,N01,novel,C,76,1319,TRUE,s006,0.875,0.017872,0.625,-0.31546,0.125,<undefined>,0.25,-0.1202,-0.18923,-0.10948,0.13572,0.1875,0.37204,0.4375,-0.41765
S10,super,N01,novel,C,65,698,TRUE,s007,0.31818,0.20572,0.4,-0.094888,0.35714,0.25,<undefined>,-0.17822,-0.25712,-0.095225,0.50613,0.7,0.25,0.60526,-0.40225
S11,super,N01,novel,C,97,1037,TRUE,s008,-0.085672,0.083684,-0.15371,-0.33333,-0.015639,-0.1202,-0.17822,<undefined>,-0.047619,-0.17511,-0.098622,-0.17414,-0.030943,-0.24148,0.28
S12,super,N01,novel,C,101,1044,TRUE,s009,-0.16098,0,-0.23261,-0.33333,-0.20612,-0.18923,-0.25712,-0.047619,<undefined>,0.22594,0.02451,-0.25303,-0.20772,-0.32038,0.063431
S13,super,N01,novel,C,105,1327,TRUE,s010,-0.11583,-0.25554,-0.076161,-0.14815,-0.25871,-0.10948,-0.095225,-0.17511,0.22594,<undefined>,0.012709,-0.13807,-0.1693,-0.14443,0.20425
S14,super,N01,novel,C,91,794,TRUE,s011,0.19352,0.2,0.26287,-0.29449,0.32143,0.13572,0.50613,-0.098622,0.02451,0.012709,<undefined>,0.4781,0.086908,0.30302,-0.30912
S15,super,N01,novel,C,144,930,TRUE,s012,0.25,0.21144,0.325,-0.20474,0.36667,0.1875,0.7,-0.17414,-0.25303,-0.13807,0.4781,<undefined>,0.21906,0.52632,-0.39196
S17,super,N01,novel,C,67,1335,TRUE,s013,0.36489,0.1875,0.375,-0.13868,0.27441,0.37204,0.25,-0.030943,-0.20772,-0.1693,0.086908,0.21906,<undefined>,0.27798,-0.09598
S90,super,N01,novel,C,73,1150,TRUE,s014,0.52273,0.092493,0.58358,-0.043601,0.26767,0.4375,0.60526,-0.24148,-0.32038,-0.14443,0.30302,0.52632,0.27798,<undefined>,-0.45539
S91,super,N01,novel,C,98,1370,TRUE,s015,-0.42451,-0.23598,-0.38167,-0.36,-0.35255,-0.41765,-0.40225,0.28,0.063431,0.20425,-0.30912,-0.39196,-0.09598,-0.45539,<undefined>
S01,super,N01,novel,D,79,1467,TRUE,s001,<undefined>,0.12963,0.59259,0.11111,-0.079883,0.61111,0.5,0.39592,<undefined>,-0.13025,0.34922,0.42593,-0.14815,0.55392,0.66667
S02,super,N01,novel,D,127,651,TRUE,s002,0.12963,<undefined>,0.22112,0.30926,0.042076,0.32929,0.42143,0.09235,<undefined>,-0.14286,0.32929,0.42143,0.17857,0.035025,0.16343
S03,super,N01,novel,D,23,1293,TRUE,s003,0.59259,0.22112,<undefined>,0.3913,-0.027919,0.71739,0.67391,0.30357,<undefined>,-0.14659,0.44597,0.58696,-0.086957,0.54839,0.6
S04,super,N01,novel,D,72,1041,TRUE,s004,0.11111,0.30926,0.3913,<undefined>,0.14842,0.325,0.41667,0.053571,<undefined>,-0.10714,0.325,0.36111,0.058824,0.12903,0.16
S07,super,N01,novel,D,126,1161,TRUE,s005,-0.079883,0.042076,-0.027919,0.14842,<undefined>,0.022183,0.080203,0.17603,<undefined>,0.047619,0.20503,0.015115,-0.027778,-0.16311,-0.082254
S09,super,N01,novel,D,59,1135,TRUE,s006,0.61111,0.32929,0.71739,0.325,0.022183,<undefined>,0.85,0.42857,<undefined>,-0.12074,0.64645,0.75,-0.025,0.46774,0.7
S10,super,N01,novel,D,134,884,TRUE,s007,0.5,0.42143,0.67391,0.41667,0.080203,0.85,<undefined>,0.39286,<undefined>,-0.12482,0.63787,0.88889,0.027778,0.37097,0.58
S11,super,N01,novel,D,85,1493,TRUE,s008,0.39592,0.09235,0.30357,0.053571,0.17603,0.42857,0.39286,<undefined>,<undefined>,0.013947,0.23521,0.32143,-0.16071,0.33871,0.375
S12,super,N01,novel,D,27,1243,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S13,super,N01,novel,D,34,2089,TRUE,s010,-0.13025,-0.14286,-0.14659,-0.10714,0.047619,-0.12074,-0.12482,0.013947,<undefined>,<undefined>,0.037757,-0.077206,-0.27381,-0.2238,-0.029236
S14,super,N01,novel,D,85,1105,TRUE,s011,0.34922,0.32929,0.44597,0.325,0.20503,0.64645,0.63787,0.23521,<undefined>,0.037757,<undefined>,0.57929,-0.025,0.23964,0.41716
S15,super,N01,novel,D,105,1158,TRUE,s012,0.42593,0.42143,0.58696,0.36111,0.015115,0.75,0.88889,0.32143,<undefined>,-0.077206,0.57929,<undefined>,0.027778,0.30645,0.5
S17,super,N01,novel,D,110,1464,TRUE,s013,-0.14815,0.17857,-0.086957,0.058824,-0.027778,-0.025,0.027778,-0.16071,<undefined>,-0.27381,-0.025,0.027778,<undefined>,-0.19355,-0.12
S90,super,N01,novel,D,72,1745,TRUE,s014,0.55392,0.035025,0.54839,0.12903,-0.16311,0.46774,0.37097,0.33871,<undefined>,-0.2238,0.23964,0.30645,-0.19355,<undefined>,0.48387
S91,super,N01,novel,D,23,1225,TRUE,s015,0.66667,0.16343,0.6,0.16,-0.082254,0.7,0.58,0.375,<undefined>,-0.029236,0.41716,0.5,-0.12,0.48387,<undefined>
S01,super,N02,novel,A,68,1455,TRUE,s001,<undefined>,0.16667,0.17708,0.17938,0.040759,0.55556,0.39207,0.61111,0.043937,-0.15354,0.080429,0.27778,-0.24546,0.22222,-0.2608
S02,super,N02,novel,A,142,580,TRUE,s002,0.16667,<undefined>,-0.125,0.42143,0.079599,0.44737,0.55882,0.4,0.2,-0.16019,0.39245,0.78571,-0.18978,0.55882,-0.33227
S03,super,N02,novel,A,59,2533,TRUE,s003,0.17708,-0.125,<undefined>,0.041667,0.11458,0.09375,0.03125,0.125,-0.020833,-0.020833,-0.010417,-0.0625,-0.1491,-0.057138,-0.053564
S04,super,N02,novel,A,89,1189,TRUE,s004,0.17938,0.42143,0.041667,<undefined>,-0.086367,0.40003,0.41272,0.35503,0.48787,0.21175,0.69444,0.43096,0.079599,0.34763,-0.00245
S07,super,N02,novel,A,9,1314,TRUE,s005,0.040759,0.079599,0.11458,-0.086367,<undefined>,0.10819,0.072129,0.11228,-0.0074692,0.15818,-0.090452,0.087769,0.19048,0.10002,0.43169
S09,super,N02,novel,A,67,1081,TRUE,s006,0.55556,0.44737,0.09375,0.40003,0.10819,<undefined>,0.76767,0.925,0.23003,-0.13874,0.29025,0.60526,-0.16118,0.52632,-0.30616
S10,super,N02,novel,A,57,827,TRUE,s007,0.39207,0.55882,0.03125,0.41272,0.072129,0.76767,<undefined>,0.70429,0.22145,-0.094362,0.46641,0.73529,-0.19724,0.64706,-0.33909
S11,super,N02,novel,A,46,1098,TRUE,s008,0.61111,0.4,0.125,0.35503,0.11228,0.925,0.70429,<undefined>,0.23431,-0.13568,0.25074,0.55,-0.15709,0.475,-0.30243
S12,super,N02,novel,A,48,1031,TRUE,s009,0.043937,0.2,-0.020833,0.48787,-0.0074692,0.23003,0.22145,0.23431,<undefined>,0.22041,0.43358,0.20858,0.16328,0.13358,0.051578
S13,super,N02,novel,A,14,1386,TRUE,s010,-0.15354,-0.16019,-0.020833,0.21175,0.15818,-0.13874,-0.094362,-0.13568,0.22041,<undefined>,0.065827,-0.15406,0.36021,-0.20763,0.32449
S14,super,N02,novel,A,16,810,TRUE,s011,0.080429,0.39245,-0.010417,0.69444,-0.090452,0.29025,0.46641,0.25074,0.43358,0.065827,<undefined>,0.40254,0.052405,0.3143,-0.15462
S15,super,N02,novel,A,80,963,TRUE,s012,0.27778,0.78571,-0.0625,0.43096,0.087769,0.60526,0.73529,0.55,0.20858,-0.15406,0.40254,<undefined>,-0.18161,0.73529,-0.32481
S17,super,N02,novel,A,153,1376,TRUE,s013,-0.24546,-0.18978,-0.1491,0.079599,0.19048,-0.16118,-0.19724,-0.15709,0.16328,0.36021,0.052405,-0.18161,<undefined>,-0.25303,0.16336
S90,super,N02,novel,A,87,964,TRUE,s014,0.22222,0.55882,-0.057138,0.34763,0.10002,0.52632,0.64706,0.475,0.13358,-0.20763,0.3143,0.73529,-0.25303,<undefined>,-0.31362
S91,super,N02,novel,A,9,1322,TRUE,s015,-0.2608,-0.33227,-0.053564,-0.00245,0.43169,-0.30616,-0.33909,-0.30243,0.051578,0.32449,-0.15462,-0.32481,0.16336,-0.31362,<undefined>
S01,super,N02,novel,B,27,1048,TRUE,s001,<undefined>,<undefined>,0.2875,0.071429,-0.098622,0.32692,0.58777,0.71429,-0.43872,-0.34349,0.29797,0.40476,0.32895,0.40476,0.11595
S02,super,N02,novel,B,77,594,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S03,super,N02,novel,B,136,2133,TRUE,s003,0.2875,<undefined>,<undefined>,-0.075,-0.2125,0.15,0.071079,0.1875,-0.38499,-0.3557,-0.05,-0.025,0.19393,0.1,0.046447
S04,super,N02,novel,B,56,994,TRUE,s004,0.071429,<undefined>,-0.075,<undefined>,0.067862,0.076923,0.078947,0.2619,-0.42142,-0.38571,0,0.0625,-0.18421,0.38889,-0.18571
S07,super,N02,novel,B,68,770,TRUE,s005,-0.098622,<undefined>,-0.2125,0.067862,<undefined>,-0.17581,-0.056372,-0.031279,0.061929,0.030831,0.40511,0.10207,-0.27819,-0.06427,-0.2434
S09,super,N02,novel,B,21,1406,TRUE,s006,0.32692,<undefined>,0.15,0.076923,-0.17581,<undefined>,0.28846,0.40385,-0.38678,-0.47964,0.076923,0.26923,0.21053,0.5,-0.11538
S10,super,N02,novel,B,28,904,TRUE,s007,0.58777,<undefined>,0.071079,0.078947,-0.056372,0.28846,<undefined>,0.47619,-0.13454,-0.26161,0.38197,0.5,0.17105,0.5,0.32692
S11,super,N02,novel,B,107,1012,TRUE,s008,0.71429,<undefined>,0.1875,0.2619,-0.031279,0.40385,0.47619,<undefined>,-0.39928,-0.35983,0.29797,0.40476,0.17105,0.54762,0.10275
S12,super,N02,novel,B,127,728,TRUE,s009,-0.43872,<undefined>,-0.38499,-0.42142,0.061929,-0.38678,-0.13454,-0.39928,<undefined>,0.36842,-0.17614,-0.3647,-0.38532,-0.42456,-0.012632
S13,super,N02,novel,B,160,928,TRUE,s010,-0.34349,<undefined>,-0.3557,-0.38571,0.030831,-0.47964,-0.26161,-0.35983,0.36842,<undefined>,-0.15712,-0.39319,-0.35449,-0.50748,-0.060426
S14,super,N02,novel,B,156,805,TRUE,s011,0.29797,<undefined>,-0.05,0,0.40511,0.076923,0.38197,0.29797,-0.17614,-0.15712,<undefined>,0.61327,-0.059017,0.27778,-0.038462
S15,super,N02,novel,B,150,848,TRUE,s012,0.40476,<undefined>,-0.025,0.0625,0.10207,0.26923,0.5,0.40476,-0.3647,-0.39319,0.61327,<undefined>,0.052632,0.55556,0.076923
S17,super,N02,novel,B,107,2875,TRUE,s013,0.32895,<undefined>,0.19393,-0.18421,-0.27819,0.21053,0.17105,0.17105,-0.38532,-0.35449,-0.059017,0.052632,<undefined>,0.078947,0.015415
S90,super,N02,novel,B,128,1023,TRUE,s014,0.40476,<undefined>,0.1,0.38889,-0.06427,0.5,0.5,0.54762,-0.42456,-0.50748,0.27778,0.55556,0.078947,<undefined>,-0.038462
S91,super,N02,novel,B,148,1253,TRUE,s015,0.11595,<undefined>,0.046447,-0.18571,-0.2434,-0.11538,0.32692,0.10275,-0.012632,-0.060426,-0.038462,0.076923,0.015415,-0.038462,<undefined>
S01,super,N02,novel,C,96,1410,TRUE,s001,<undefined>,0.10275,0.19231,0.076923,-0.038462,0.30769,0.42308,0.55769,0.40511,-0.32249,0.23077,0.076923,-0.12857,0.2566,-0.22417
S02,super,N02,novel,C,62,728,TRUE,s002,0.10275,<undefined>,0.2018,0.25,0.1,0.00091991,0.11075,-0.034663,0.017857,-0.087132,0.61716,0.23333,-0.12281,0.073367,0.092865
S03,super,N02,novel,C,113,1354,TRUE,s003,0.19231,0.2018,<undefined>,0.33333,-0.017259,0.27441,0.375,0.42739,0.14286,-0.37081,0.375,-0.041667,0.078947,0.35417,-0.10355
S04,super,N02,novel,C,64,1082,TRUE,s004,0.076923,0.25,0.33333,<undefined>,0.0095318,0,0.13017,0.04832,0.062763,-0.35355,0.44444,-0.16667,-0.16667,0.060321,-0.18968
S07,super,N02,novel,C,109,861,TRUE,s005,-0.038462,0.1,-0.017259,0.0095318,<undefined>,0.34911,0.083947,-0.055088,-0.035714,-0.38284,0.26838,0.071429,-0.27193,0.31144,0.0095318
S09,super,N02,novel,C,91,980,TRUE,s006,0.30769,0.00091991,0.27441,0,0.34911,<undefined>,0.64645,0.37348,-0.1306,-0.45711,0.29733,0.1875,-0.13158,0.81786,-0.21664
S10,super,N02,novel,C,33,790,TRUE,s007,0.42308,0.11075,0.375,0.13017,0.083947,0.64645,<undefined>,0.64286,0,-0.45711,0.37056,0.1875,-0.11404,0.72947,-0.21664
S11,super,N02,novel,C,34,1021,TRUE,s008,0.55769,-0.034663,0.42739,0.04832,-0.055088,0.37348,0.64286,<undefined>,0.044906,-0.55439,0.16328,0.02381,-0.070175,0.43674,-0.24895
S12,super,N02,novel,C,54,1447,TRUE,s009,0.40511,0.017857,0.14286,0.062763,-0.035714,-0.1306,0,0.044906,<undefined>,-0.2612,0.14286,-0.22908,-0.13283,-0.089286,-0.20203
S13,super,N02,novel,C,149,998,TRUE,s010,-0.32249,-0.087132,-0.37081,-0.35355,-0.38284,-0.45711,-0.45711,-0.55439,-0.2612,<undefined>,-0.22426,-0.22426,-0.0087719,-0.43211,0.3
S14,super,N02,novel,C,78,692,TRUE,s011,0.23077,0.61716,0.375,0.44444,0.26838,0.29733,0.37056,0.16328,0.14286,-0.22426,<undefined>,0.21429,-0.13158,0.38954,-0.01348
S15,super,N02,novel,C,59,758,TRUE,s012,0.076923,0.23333,-0.041667,-0.16667,0.071429,0.1875,0.1875,0.02381,-0.22908,-0.22426,0.21429,<undefined>,-0.23684,0.23333,-0.023012
S17,super,N02,novel,C,23,3581,TRUE,s013,-0.12857,-0.12281,0.078947,-0.16667,-0.27193,-0.13158,-0.11404,-0.070175,-0.13283,-0.0087719,-0.13158,-0.23684,<undefined>,-0.12281,-0.13885
S90,super,N02,novel,C,80,960,TRUE,s014,0.2566,0.073367,0.35417,0.060321,0.31144,0.81786,0.72947,0.43674,-0.089286,-0.43211,0.38954,0.23333,-0.12281,<undefined>,-0.2214
S91,super,N02,novel,C,40,1058,TRUE,s015,-0.22417,0.092865,-0.10355,-0.18968,0.0095318,-0.21664,-0.21664,-0.24895,-0.20203,0.3,-0.01348,-0.023012,-0.13885,-0.2214,<undefined>
S01,super,N02,novel,D,65,1412,TRUE,s001,<undefined>,0.049274,0.5,0.068966,-0.063049,0.32759,0.48276,0.23893,-0.091616,-0.27679,0.22414,0.32759,-0.28967,0.2069,-0.23098
S02,super,N02,novel,D,79,973,TRUE,s002,0.049274,<undefined>,0.20503,-0.037132,0.025,0.27929,0.29216,0.425,0.15429,-0.070324,0.25,0.27929,-0.087038,0.175,-0.05598
S03,super,N02,novel,D,134,1167,TRUE,s003,0.5,0.20503,<undefined>,0.325,0.13358,0.7,0.775,0.48358,0.092157,-0.36095,0.55,0.7,-0.32125,0.525,-0.29882
S04,super,N02,novel,D,157,986,TRUE,s004,0.068966,-0.037132,0.325,<undefined>,0.44622,0.44118,0.36842,0.21053,0.044551,-0.4835,0.38235,0.44118,-0.30233,0.29412,-0.26627
S07,super,N02,novel,D,75,799,TRUE,s005,-0.063049,0.025,0.13358,0.44622,<undefined>,0.29197,0.16692,0.16692,0.47474,-0.27526,0.40511,0.29197,-0.18605,0.34477,-0.20971
S09,super,N02,novel,D,143,962,TRUE,s006,0.32759,0.27929,0.7,0.44118,0.29197,<undefined>,0.76316,0.61429,0.2402,-0.28403,0.8125,1,-0.27474,0.78125,-0.21882
S10,super,N02,novel,D,157,904,TRUE,s007,0.48276,0.29216,0.775,0.36842,0.16692,0.76316,<undefined>,0.62784,0.12332,-0.27413,0.60526,0.76316,-0.26875,0.57895,-0.20853
S11,super,N02,novel,D,44,1001,TRUE,s008,0.23893,0.425,0.48358,0.21053,0.16692,0.61429,0.62784,<undefined>,0.12332,-0.024698,0.60526,0.61429,-0.10431,0.52632,0.074315
S12,super,N02,novel,D,157,716,TRUE,s009,-0.091616,0.15429,0.092157,0.044551,0.47474,0.2402,0.12332,0.12332,<undefined>,-0.12142,0.34594,0.2402,-0.10266,0.28954,-0.19598
S13,super,N02,novel,D,1,1433,TRUE,s010,-0.27679,-0.070324,-0.36095,-0.4835,-0.27526,-0.28403,-0.27413,-0.024698,-0.12142,<undefined>,-0.29063,-0.28403,0.30432,-0.33239,0.17694
S14,super,N02,novel,D,126,695,TRUE,s011,0.22414,0.25,0.55,0.38235,0.40511,0.8125,0.60526,0.60526,0.34594,-0.29063,<undefined>,0.8125,-0.27873,0.83333,-0.22569
S15,super,N02,novel,D,51,907,TRUE,s012,0.32759,0.27929,0.7,0.44118,0.29197,1,0.76316,0.61429,0.2402,-0.28403,0.8125,<undefined>,-0.27474,0.78125,-0.21882
S17,super,N02,novel,D,83,2270,TRUE,s013,-0.28967,-0.087038,-0.32125,-0.30233,-0.18605,-0.27474,-0.26875,-0.10431,-0.10266,0.30432,-0.27873,-0.27474,<undefined>,-0.30398,0.10499
S90,super,N02,novel,D,115,939,TRUE,s014,0.2069,0.175,0.525,0.29412,0.34477,0.78125,0.57895,0.52632,0.28954,-0.33239,0.83333,0.78125,-0.30398,<undefined>,-0.26912
S91,super,N02,novel,D,128,1268,TRUE,s015,-0.23098,-0.05598,-0.29882,-0.26627,-0.20971,-0.21882,-0.20853,0.074315,-0.19598,0.17694,-0.22569,-0.21882,0.10499,-0.26912,<undefined>
S01,super,N03,novel,A,60,1247,TRUE,s001,<undefined>,-0.0062742,<undefined>,0.26,0.14083,0.46,0.28,0.10745,-0.16912,-0.099433,0.35029,0.4,-0.12536,-0.069706,0.58022
S02,super,N03,novel,A,126,593,TRUE,s002,-0.0062742,<undefined>,<undefined>,0.029289,-0.066526,0.27145,0.40572,0.057147,-0.15089,-0.16667,0.22607,0.32288,-0.14497,0.42857,-0.025264
S03,super,N03,novel,A,44,2560,FALSE,s003,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S04,super,N03,novel,A,129,1163,TRUE,s004,0.26,0.029289,<undefined>,<undefined>,-0.054692,0.35,0.175,0.125,-0.14142,-0.15518,0.375,0.325,0.031228,0.33787,0.076923
S07,super,N03,novel,A,92,1935,TRUE,s005,0.14083,-0.066526,<undefined>,-0.054692,<undefined>,0.071429,0.057143,0.062045,0.1,0.05743,0.17143,0.057143,-0.011835,-0.11183,0.19062
S09,super,N03,novel,A,99,929,TRUE,s006,0.46,0.27145,<undefined>,0.35,0.071429,<undefined>,0.71875,0.28573,0.017005,-0.14706,0.74539,0.90625,-0.15396,0.17233,0.42308
S10,super,N03,novel,A,34,714,TRUE,s007,0.28,0.40572,<undefined>,0.175,0.057143,0.71875,<undefined>,0.18873,-0.098192,-0.15686,0.58824,0.8,-0.22222,0.3,0.25
S11,super,N03,novel,A,155,940,TRUE,s008,0.10745,0.057147,<undefined>,0.125,0.062045,0.28573,0.18873,<undefined>,0.035346,-0.10616,0.46994,0.28122,0.037037,-0.13158,0.11595
S12,super,N03,novel,A,140,980,TRUE,s009,-0.16912,-0.15089,<undefined>,-0.14142,0.1,0.017005,-0.098192,0.035346,<undefined>,-0.04902,0.23616,0.011643,0.077251,-0.375,-0.15385
S13,super,N03,novel,A,19,2679,TRUE,s010,-0.099433,-0.16667,<undefined>,-0.15518,0.05743,-0.14706,-0.15686,-0.10616,-0.04902,<undefined>,-0.19608,-0.15686,0.019608,-0.20588,-0.16667
S14,super,N03,novel,A,107,842,TRUE,s011,0.35029,0.22607,<undefined>,0.375,0.17143,0.74539,0.58824,0.46994,0.23616,-0.19608,<undefined>,0.74034,-0.21587,0.13279,0.29506
S15,super,N03,novel,A,106,1039,TRUE,s012,0.4,0.32288,<undefined>,0.325,0.057143,0.90625,0.8,0.28122,0.011643,-0.15686,0.74034,<undefined>,-0.15713,0.21716,0.36538
S17,super,N03,novel,A,139,1679,TRUE,s013,-0.12536,-0.14497,<undefined>,0.031228,-0.011835,-0.15396,-0.22222,0.037037,0.077251,0.019608,-0.21587,-0.15713,<undefined>,0.031228,-0.094134
S90,super,N03,novel,A,57,835,TRUE,s014,-0.069706,0.42857,<undefined>,0.33787,-0.11183,0.17233,0.3,-0.13158,-0.375,-0.20588,0.13279,0.21716,0.031228,<undefined>,-0.086255
S91,super,N03,novel,A,82,1463,TRUE,s015,0.58022,-0.025264,<undefined>,0.076923,0.19062,0.42308,0.25,0.11595,-0.15385,-0.16667,0.29506,0.36538,-0.094134,-0.086255,<undefined>
S01,super,N03,novel,B,47,1265,TRUE,s001,<undefined>,0.33898,0.60935,-0.21154,-0.21701,0.53846,0.30769,0.72222,-0.12472,-0.18898,0.19891,-0.057126,-0.073965,0.17308,-0.11152
S02,super,N03,novel,B,7,1618,TRUE,s002,0.33898,<undefined>,0.45455,-0.27273,-0.22163,0.31818,0.13636,0.21732,-0.075758,-0.1369,0.13636,-0.15107,0.16857,0.030303,-0.31514
S03,super,N03,novel,B,152,1408,TRUE,s003,0.60935,0.45455,<undefined>,-0.08,-0.20569,0.58,0.34,0.44444,0.06,-0.17856,0.34,-0.039411,-0.044444,0.2,-0.28846
S04,super,N03,novel,B,160,938,TRUE,s004,-0.21154,-0.27273,-0.08,<undefined>,-0.36095,-0.083333,-0.033333,0.037037,-0.41046,-0.47529,-0.16667,-0.4473,-0.17778,0.050491,0.02583
S07,super,N03,novel,B,84,1024,TRUE,s005,-0.21701,-0.22163,-0.20569,-0.36095,<undefined>,-0.09123,-0.015195,-0.15078,-0.16667,-0.17708,-0.0933,0.25536,-0.19619,-0.18186,0.019231
S09,super,N03,novel,B,118,1101,TRUE,s006,0.53846,0.31818,0.58,-0.083333,-0.09123,<undefined>,0.66667,0.5,0.042076,-0.22917,0.50953,0.13971,-0.14444,0.47222,-0.15385
S10,super,N03,novel,B,104,651,TRUE,s007,0.30769,0.13636,0.34,-0.033333,-0.015195,0.66667,<undefined>,0.27778,0.19695,-0.27083,0.79797,0.20895,-0.18889,0.63333,-0.23077
S11,super,N03,novel,B,18,1333,TRUE,s008,0.72222,0.21732,0.44444,0.037037,-0.15078,0.5,0.27778,<undefined>,-0.13862,-0.26843,0.17302,-0.073529,-0.066667,0.14815,0.08996
S12,super,N03,novel,B,155,679,TRUE,s009,-0.12472,-0.075758,0.06,-0.41046,-0.16667,0.042076,0.19695,-0.13862,<undefined>,-0.20833,0.39898,0.073223,-0.16667,0.072386,-0.10879
S13,super,N03,novel,B,95,2564,TRUE,s010,-0.18898,-0.1369,-0.17856,-0.47529,-0.17708,-0.22917,-0.27083,-0.26843,-0.20833,<undefined>,-0.22917,-0.0625,-0.096711,-0.36458,-0.1732
S14,super,N03,novel,B,11,838,TRUE,s011,0.19891,0.13636,0.34,-0.16667,-0.0933,0.50953,0.79797,0.17302,0.39898,-0.22917,<undefined>,0.13572,-0.14444,0.5,-0.30769
S15,super,N03,novel,B,78,843,TRUE,s012,-0.057126,-0.15107,-0.039411,-0.4473,0.25536,0.13971,0.20895,-0.073529,0.073223,-0.0625,0.13572,<undefined>,-0.17745,0.03125,0.15385
S17,super,N03,novel,B,57,2352,TRUE,s013,-0.073965,0.16857,-0.044444,-0.17778,-0.19619,-0.14444,-0.18889,-0.066667,-0.16667,-0.096711,-0.14444,-0.17745,<undefined>,-0.066667,-0.16667
S90,super,N03,novel,B,117,968,TRUE,s014,0.17308,0.030303,0.2,0.050491,-0.18186,0.47222,0.63333,0.14815,0.072386,-0.36458,0.5,0.03125,-0.066667,<undefined>,-0.073624
S91,super,N03,novel,B,27,1289,TRUE,s015,-0.11152,-0.31514,-0.28846,0.02583,0.019231,-0.15385,-0.23077,0.08996,-0.10879,-0.1732,-0.30769,0.15385,-0.16667,-0.073624,<undefined>
S01,super,N03,novel,C,128,1040,TRUE,s001,<undefined>,0.0084678,0.54721,0.30205,-0.091153,0.30952,0.54762,0.23977,-0.083158,-0.13462,0.19526,-0.11755,0.032681,0.30952,0.41667
S02,super,N03,novel,C,40,1091,TRUE,s002,0.0084678,<undefined>,0.43542,0.28443,-0.22727,0.045455,0.015598,0.41304,0.11073,-0.14634,0.53053,0.29836,0.23117,-0.045455,-0.049509
S03,super,N03,novel,C,111,1350,TRUE,s003,0.54721,0.43542,<undefined>,0.3913,-0.18073,0.22112,0.45652,0.43169,0.28878,-0.075823,0.50373,0.28299,0.2143,0.23913,0.25
S04,super,N03,novel,C,85,1136,TRUE,s004,0.30205,0.28443,0.3913,<undefined>,0.0057191,0.25536,0.39108,0.30435,0.017857,-0.23718,0.52632,0.10275,0.22654,0.3,0.05
S07,super,N03,novel,C,146,835,TRUE,s005,-0.091153,-0.22727,-0.18073,0.0057191,<undefined>,0.3125,-0.041053,0.065217,-0.080094,-0.29487,-0.11352,-0.18571,-0.071429,-0.059173,-0.11381
S09,super,N03,novel,C,103,920,TRUE,s006,0.30952,0.045455,0.22112,0.25536,0.3125,<undefined>,0.4375,0.065217,-0.11835,-0.2489,0.18421,-0.10879,-0.071429,0.25,0.1
S10,super,N03,novel,C,103,764,TRUE,s007,0.54762,0.015598,0.45652,0.39108,-0.041053,0.4375,<undefined>,0.24659,-0.10714,-0.21795,0.2549,-0.11152,0.14356,0.6875,0.23333
