subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S02,super,F10,famous,A,70,707,TRUE,s002,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,x,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S03,super,F10,famous,A,3,1132,TRUE,s003,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,x,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S04,super,F10,famous,A,33,941,TRUE,s004,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,x,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S07,super,F10,famous,A,24,843,TRUE,s005,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,x,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S09,super,F10,famous,A,123,671,TRUE,s006,cCcCcCdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S10,super,F10,famous,A,139,663,TRUE,s007,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,x,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S11,super,F10,famous,A,63,1031,TRUE,s008,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S12,super,F10,famous,A,44,796,TRUE,s009,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,x,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S13,super,F10,famous,A,16,1242,TRUE,s010,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,x,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S14,super,F10,famous,A,82,667,TRUE,s011,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,x,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S15,super,F10,famous,A,27,883,TRUE,s012,bBbBbBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,x,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S17,super,F10,famous,A,138,900,TRUE,s013,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,x,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S90,super,F10,famous,A,77,687,TRUE,s014,cCcCcBcBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,x,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB
S91,super,F10,famous,A,37,1368,TRUE,s015,cCcCcCcCcBcBcBcBcBcBcBdBdCdCdCdCdCeBeBeBeBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCdCdCcCdCdCdCdBdBdBdBdBdCdCdCdCdCcCcCcCcCcCcCcCcCdCdCcCcCcCcCdC,dBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcC,cCdBdBdBdBdBdBdBdBdBdBdBdBcCcCcC,bBbBbBcBcAcAcAcCcCcCcCcCcCcC,cCcCcCdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcBcBcBcBcAcAcAcA,dBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcB,dBdBdBcAcAcAcAcAcCcCcCcCcAcAcAcAcAcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBdBcAcAcAcA,bBbBbBdBdBdBdBdBdBdBdB,dBcCcCcCcCcCcCcCcAcAcAcAcCcCcC,cCcCcBcBdBdBdBdBdBdB,x
S01,super,F10,famous,B,90,1136,TRUE,s001,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,x,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S02,super,F10,famous,B,37,724,TRUE,s002,eBeBeBdBdBdBdBdBdBdBdBdB,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,x,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S03,super,F10,famous,B,137,799,TRUE,s003,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,x,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S04,super,F10,famous,B,137,652,TRUE,s004,dCeBeBeBeBcCcCcCcCcCcC,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,x,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S07,super,F10,famous,B,103,904,TRUE,s005,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S09,super,F10,famous,B,27,867,TRUE,s006,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,x,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S10,super,F10,famous,B,32,620,TRUE,s007,cCcCcCcCdBdBdBdBdBdBdBdBdB,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S11,super,F10,famous,B,145,720,TRUE,s008,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdCdBdCdCdCdCdCcBcB,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S12,super,F10,famous,B,75,693,TRUE,s009,dBdBdBdBdCdBdCdCdCdCdCcBcB,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,x,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
S13,super,F10,famous,B,115,1057,TRUE,s010,cAcAcAcAcBcBcBcAcAcAcAcAcAcBcBcCcCcCcCcCcCcC,dCdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcAcAdBcA,eBeBeBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdBdBdBeBeB,dCeBeBeBeBcCcCcCcCcCcC,dCdCdCdCdCdCdCdCdCdCdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdB,dBdBdBdBcCcCcCcCcCcCcCcCcCcCcB,dBdBdBdBdCdBdCdCdCdCdCcBcB,x,dBdBdBdCdBdBdBdBdBdBdBdB,dCdCdCdCcBcBcBcBcBcBeB,dCdCdCcBcBcBcBdAdAdAdAdBdBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeB,cCcCdBdBdBdBcBcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeB
