fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
novel,super,N10,S03,A,117,2103,TRUE,s009,<undefined>,0.22675,0.13298,0.051282,<undefined>,-0.11538,-0.025641,0.27363,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.025641,0.04506,-0.012821,<undefined>,0.089744,-0.15385,-0.10256,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.089744,0.038462,-0.012821,<undefined>,0.11978,0,0.20513,<undefined>,0.012821,-0.025641,0.18169,<undefined>,0.10734,0.010998,-0.079587,<undefined>,-0.051282,-0.072524,0.0021997,<undefined>,0,-0.089744,-0.051282,<undefined>,0.37179,0.079123,0.012821,<undefined>,-0.051282,0.025641,-0.046883,<undefined>,0.044302,0.12858,0.12456
novel,super,N10,S03,B,40,2032,TRUE,s010,0.42783,<undefined>,0.4455,0.32895,-0.045859,<undefined>,-0.14474,0.49174,<undefined>,<undefined>,<undefined>,<undefined>,0.15377,<undefined>,0.25,0.094363,-0.24548,<undefined>,-0.35526,-0.092105,<undefined>,<undefined>,<undefined>,<undefined>,0.065789,<undefined>,0.13158,0.10526,0.21956,<undefined>,0.25,-0.13571,<undefined>,<undefined>,-0.013158,0.28573,0.096447,<undefined>,0.10339,-0.082843,0.026316,<undefined>,0.013158,0.026316,-0.021801,<undefined>,-0.078947,0.28083,-0.13229,<undefined>,-0.067272,0.10526,0.070305,<undefined>,0.092105,0.11842,0.35495,<undefined>,-0.098103,-0.045084
novel,super,N10,S03,C,100,1448,TRUE,s011,0.62069,0.33824,<undefined>,0.62362,0.18883,0.15217,<undefined>,0.45588,<undefined>,<undefined>,<undefined>,<undefined>,0.21373,-0.064577,<undefined>,0.23604,-0.32545,-0.12543,<undefined>,0.17391,<undefined>,<undefined>,<undefined>,<undefined>,0.43478,0.28261,<undefined>,0.5,0.66336,0.52583,<undefined>,-0.19501,<undefined>,-0.39757,<undefined>,-0.10117,-0.066053,0.16905,<undefined>,-0.17612,0.12362,0.47826,<undefined>,0.1851,0.29007,0.73913,<undefined>,0.62963,-0.4771,-0.11095,<undefined>,0.5,0.25778,0.56522,<undefined>,0.52174,0.33333,0.11679,<undefined>,-0.2514
novel,super,N10,S03,D,1,1456,TRUE,s012,0.3941,0.084055,0.3458,<undefined>,0.23134,0.076923,0.13462,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.40385,0.17308,0.59615,<undefined>,-0.057692,0.19891,-0.057692,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.25,0.19231,0.30769,<undefined>,0.34615,0.5,0.44231,<undefined>,<undefined>,-0.079656,0.21154,<undefined>,0.027513,0.084151,-0.22304,<undefined>,0.26923,0.36538,0.25,<undefined>,0.19891,0.44231,0.076923,<undefined>,-0.16323,-0.073057,0.087388,<undefined>,0.33352,0.21154,0.25,<undefined>,0.16484,0.068934,-0.063725,<undefined>
novel,super,N10,S04,A,104,1392,TRUE,s013,<undefined>,0.044118,0.064303,0.36686,<undefined>,0.1,0.16,0.27228,<undefined>,0.15377,0.21373,0.40385,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.29716,0,0.12,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.14,0.36343,0.26,<undefined>,0.20881,0.24686,0.16,<undefined>,0.15088,0.046863,0.10199,<undefined>,-0.066653,0.017157,-0.13326,<undefined>,0.2,0.11029,0.20343,<undefined>,0.24686,0.14,0.18891,<undefined>,-0.044494,0.23134,0.40343,<undefined>,0.04,0.08,0.16,<undefined>,0.0125,0.25029,0.055112
novel,super,N10,S04,B,76,926,TRUE,s014,-0.15466,<undefined>,-0.12226,0.24627,0.052632,<undefined>,0.066667,0.014706,-0.025641,<undefined>,-0.064577,0.17308,<undefined>,<undefined>,<undefined>,<undefined>,0.066667,<undefined>,-0.13333,0.26667,<undefined>,<undefined>,<undefined>,<undefined>,0.020185,<undefined>,0.056373,0.12592,0.075981,<undefined>,0.02709,-0.086957,<undefined>,<undefined>,0.11765,0.013889,-0.0875,<undefined>,-0.23928,-0.17857,0.44286,<undefined>,0.17909,0.41716,-0.0087141,<undefined>,0.083824,-0.12908,-0.28774,<undefined>,-0.096154,0.02383,0.31579,<undefined>,0.050491,0.089101,-0.24321,<undefined>,-0.020833,-0.24041
novel,super,N10,S04,C,92,1286,TRUE,s015,0.28769,0.10294,<undefined>,0.85714,0.21053,0.28947,<undefined>,0.33824,0.04506,0.25,<undefined>,0.59615,<undefined>,<undefined>,<undefined>,<undefined>,-0.2015,0.25116,<undefined>,0.31579,<undefined>,<undefined>,<undefined>,<undefined>,0.52632,0.44737,<undefined>,0.65789,0.5117,0.5033,<undefined>,-0.15899,<undefined>,-0.12735,<undefined>,0.078976,-0.034987,0.069444,<undefined>,-0.10714,0.55263,0.68421,<undefined>,0.55263,0.4564,0.70227,<undefined>,0.34604,-0.29181,0.039028,<undefined>,0.55263,0.64061,0.47368,<undefined>,0.63158,0.085722,0.0875,<undefined>,-0.18529
novel,super,N10,S04,D,90,959,TRUE,s016,0.083756,0,-0.0020902,<undefined>,0.3203,0.4375,0.21875,<undefined>,-0.012821,0.094363,0.23604,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.19286,0.36193,-0.15625,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.39245,0.53661,0.40795,<undefined>,0.52663,0.34615,0.391,<undefined>,<undefined>,-0.079146,0.16724,<undefined>,0.0042893,0.099605,0.15656,<undefined>,0.28661,0.5527,0.40625,<undefined>,0.34287,0.391,0.4375,<undefined>,-0.25875,0.083522,-0.041195,<undefined>,0.18421,0.2985,0.44286,<undefined>,-0.065925,-0.076777,0.16667,<undefined>
novel,super,N10,S07,A,90,862,TRUE,s017,<undefined>,-0.27941,-0.38192,-0.22993,<undefined>,-0.14379,-0.04379,-0.17395,<undefined>,-0.24548,-0.32545,-0.057692,<undefined>,0.066667,-0.2015,0.19286,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.13235,-0.11029,-0.18658,<undefined>,-0.073624,-0.2887,0.17391,<undefined>,0.069649,-0.25966,-0.18253,<undefined>,-0.20833,0.0035744,-0.29632,<undefined>,-0.23235,-0.25997,-0.18284,<undefined>,-0.2887,0.028595,-0.28622,<undefined>,-0.096154,0.07089,-0.054738,<undefined>,-0.2887,-0.23235,-0.26384,<undefined>,-0.18321,0.12857,-0.028571
novel,super,N10,S07,B,32,1008,TRUE,s018,-0.20292,<undefined>,-0.16342,0.17962,0.11881,<undefined>,-0.073802,-0.026456,0.089744,<undefined>,-0.12543,0.19891,0.29716,<undefined>,0.25116,0.36193,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.15632,<undefined>,-0.11901,-0.063452,0.14873,<undefined>,-0.046567,0.23913,<undefined>,<undefined>,0.03731,0.11588,0.029289,<undefined>,-0.13807,-0.12857,0.21827,<undefined>,-0.054738,0.16272,-0.18409,<undefined>,-0.13807,-0.18092,0.069398,<undefined>,0.29176,-0.15155,0.2331,<undefined>,-0.13331,-0.09123,-0.2791,<undefined>,-0.058926,-0.044888
novel,super,N10,S07,C,138,983,TRUE,s019,-0.31034,-0.33824,<undefined>,-0.2381,0.15789,-0.045455,<undefined>,-0.30882,-0.15385,-0.35526,<undefined>,-0.057692,0,-0.13333,<undefined>,-0.15625,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.058824,-0.041667,<undefined>,-0.09375,-0.25,-0.25,<undefined>,0.21739,<undefined>,-0.10417,<undefined>,-0.34722,-0.2875,-0.20833,<undefined>,-0.42143,-0.15625,-0.13333,<undefined>,-0.10714,-0.19444,-0.21053,<undefined>,-0.2963,-0.34286,-0.28846,<undefined>,0.027778,-0.21053,-0.21053,<undefined>,-0.17647,-0.30769,-0.3625,<undefined>,-0.22857
novel,super,N10,S07,D,56,918,TRUE,s020,0.034483,0.16176,-0.044118,<undefined>,0.10152,0.36667,0.18382,<undefined>,-0.10256,-0.092105,0.17391,<undefined>,0.12,0.26667,0.31579,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.29412,0.43333,0.36111,<undefined>,0.20455,0.096154,0.31579,<undefined>,<undefined>,-0.25654,0.14792,<undefined>,-0.13321,-0.069444,-0.27083,<undefined>,0.40625,0.53333,0.33333,<undefined>,0.25,0.31579,0.3,<undefined>,-0.38039,-0.17581,-0.20494,<undefined>,0.52632,0.27219,0.33333,<undefined>,-0.10256,0.0625,-0.15594,<undefined>
novel,super,N10,S09,A,73,883,FALSE,s021,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N10,S09,B,11,1220,FALSE,s022,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N10,S09,C,36,768,FALSE,s023,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N10,S09,D,31,1152,FALSE,s024,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N10,S10,A,29,835,TRUE,s025,<undefined>,0.073529,0.13235,0.52381,<undefined>,0.38235,0.47059,0.13235,<undefined>,0.065789,0.43478,0.25,<undefined>,0.020185,0.52632,0.39245,<undefined>,-0.15632,0.058824,0.29412,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.32692,0.63158,0.0074597,<undefined>,-0.20353,0.17647,-0.14801,<undefined>,0.041667,0.059539,-0.19286,<undefined>,0.70588,0.51514,0.40254,<undefined>,0.63158,0.5,0.2963,<undefined>,-0.27526,-0.15601,0.91667,<undefined>,0.42105,0.50505,0.64706,<undefined>,0.0375,0.017872,-0.12325
novel,super,N10,S10,B,54,712,TRUE,s026,0.12069,<undefined>,0.029412,0.35714,0.23684,<undefined>,0.5,0.029412,-0.089744,<undefined>,0.28261,0.19231,0.14,<undefined>,0.44737,0.53661,-0.13235,<undefined>,-0.041667,0.43333,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.31818,<undefined>,0.44737,-0.23913,<undefined>,<undefined>,0.26471,-0.094839,-0.15,<undefined>,-0.076184,-0.24286,0.44822,<undefined>,0.63333,0.61327,0.5,<undefined>,0.64286,0.16667,-0.47059,<undefined>,-0.32636,0.5,0.34211,<undefined>,0.7,0.55882,-0.038462,<undefined>,-0.14226,-0.24979
novel,super,N10,S10,C,15,900,TRUE,s027,0.32759,0.11765,<undefined>,0.59524,0.39474,0.33333,<undefined>,0.20588,0.038462,0.13158,<undefined>,0.30769,0.36343,0.056373,<undefined>,0.40795,-0.11029,-0.11901,<undefined>,0.36111,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.59091,0.42308,<undefined>,-0.032289,<undefined>,-0.24162,<undefined>,-0.12936,-0.15,0.083333,<undefined>,-0.17143,0.40795,0.75,<undefined>,0.37541,0.6762,0.76316,<undefined>,0.38889,-0.42038,-0.24943,<undefined>,0.94444,0.42557,0.5,<undefined>,0.69444,0.16667,0.075,<undefined>,-0.14937
novel,super,N10,S10,D,56,863,TRUE,s028,0.2931,0.14706,0.17647,<undefined>,0.34211,0.4375,0.40625,<undefined>,-0.012821,0.10526,0.5,<undefined>,0.26,0.12592,0.65789,<undefined>,-0.18658,-0.063452,-0.09375,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.54545,0.38462,0.71053,<undefined>,<undefined>,-0.33211,0.29916,<undefined>,-0.125,0.11111,-0.02022,<undefined>,0.45895,0.90625,0.63036,<undefined>,0.62064,0.71053,0.5,<undefined>,-0.44895,-0.21097,-0.2747,<undefined>,0.42557,0.55263,0.64108,<undefined>,0.11538,0.05,-0.086294,<undefined>
novel,super,N10,S11,A,11,1066,TRUE,s029,<undefined>,0.14706,0.30421,0.59481,<undefined>,0.18182,0.11364,0.47059,<undefined>,0.21956,0.66336,0.34615,<undefined>,0.075981,0.5117,0.52663,<undefined>,0.14873,-0.25,0.20455,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.31818,0.59091,0.54545,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.14103,0.14806,-0.054738,<undefined>,0.31032,0.19526,-0.097549,<undefined>,0.52273,0.32208,0.21624,<undefined>,0.73117,0.23507,0.49101,<undefined>,0.048926,-0.075791,0.54545,<undefined>,0.47727,0.32988,0.56818,<undefined>,0.11287,0.031557,-0.063655
novel,super,N10,S11,B,135,1360,TRUE,s030,0.46898,<undefined>,0.40967,0.61868,0.086822,<undefined>,0.057692,0.47059,0.11978,<undefined>,0.52583,0.5,0.20881,<undefined>,0.5033,0.34615,-0.073624,<undefined>,-0.25,0.096154,<undefined>,<undefined>,<undefined>,<undefined>,0.32692,<undefined>,0.42308,0.38462,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.064291,-0.052764,0.15858,<undefined>,0.080789,-0.014286,0.22144,<undefined>,0.25,0.23077,0.24397,<undefined>,0.12198,0.43228,-0.1416,<undefined>,0.048926,0.38462,0.2566,<undefined>,0.21814,0.40385,0.22053,<undefined>,-0.054393,0.079202
novel,super,N10,S11,C,71,913,TRUE,s031,0.48276,0.22059,<undefined>,0.72246,0.33385,0.28947,<undefined>,0.33824,0,0.25,<undefined>,0.44231,0.24686,0.02709,<undefined>,0.391,-0.2887,-0.046567,<undefined>,0.31579,<undefined>,<undefined>,<undefined>,<undefined>,0.63158,0.44737,<undefined>,0.71053,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.36305,<undefined>,-0.078159,-0.093566,0.18056,<undefined>,-0.16429,0.2549,0.68421,<undefined>,0.32933,0.4564,1,<undefined>,0.55556,-0.45343,-0.17854,<undefined>,0.71053,0.41731,0.68421,<undefined>,0.73684,0.23077,0.0875,<undefined>,-0.23263
novel,super,N10,S11,D,131,1144,TRUE,s032,-0.21771,-0.27141,-0.25923,<undefined>,0.18883,-0.28261,0.043478,<undefined>,0.20513,-0.13571,-0.19501,<undefined>,0.16,-0.086957,-0.15899,<undefined>,0.17391,0.23913,0.21739,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.0074597,-0.23913,-0.032289,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.3125,0.13789,<undefined>,0.0625,0.023421,0.1875,<undefined>,-0.17018,-0.17391,-0.20993,<undefined>,-0.16272,-0.15899,-0.23913,<undefined>,0.057143,0.13462,0.23407,<undefined>,-0.23103,-0.34783,-0.17391,<undefined>,-0.23881,-0.083211,-0.055351,<undefined>
novel,super,N10,S12,A,47,3020,FALSE,s033,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,super,N10,S12,B,126,1191,TRUE,s034,-0.35759,<undefined>,-0.37644,-0.14461,-0.1732,<undefined>,-0.20772,-0.17056,0.012821,<undefined>,-0.39757,-0.079656,0.15088,<undefined>,-0.12735,-0.079146,0.069649,<undefined>,-0.10417,-0.25654,<undefined>,<undefined>,<undefined>,<undefined>,-0.20353,<undefined>,-0.24162,-0.33211,-0.14103,<undefined>,-0.36305,0.3125,<undefined>,<undefined>,<undefined>,<undefined>,0.21464,<undefined>,0.33333,-0.042857,-0.13807,<undefined>,-0.33568,-0.2214,-0.26603,<undefined>,-0.40533,-0.20897,0.35714,<undefined>,0.57692,-0.19996,-0.1589,<undefined>,-0.20057,-0.33568,-0.35344,<undefined>,0.23274,0.24286
novel,super,N10,S12,C,113,826,TRUE,s035,0.0059163,-0.10503,<undefined>,0.17892,0.51355,0.20588,<undefined>,-0.068483,-0.025641,-0.013158,<undefined>,0.21154,0.046863,0.11765,<undefined>,0.16724,-0.25966,0.03731,<undefined>,0.14792,<undefined>,<undefined>,<undefined>,<undefined>,0.17647,0.26471,<undefined>,0.29916,0.14806,0.064291,<undefined>,0.13789,<undefined>,<undefined>,<undefined>,<undefined>,0.0375,0.11349,<undefined>,-0.23571,0.26471,0.32858,<undefined>,0.26471,0.13889,0.25039,<undefined>,0.02805,-0.25427,-0.028563,<undefined>,0.19444,0.13609,0.10526,<undefined>,0.3874,-0.13443,-0.1375,<undefined>,-0.057143
novel,super,N10,S12,D,52,1831,TRUE,s036,-0.075367,-0.046024,-0.028934,<undefined>,-0.099196,-0.11111,-0.15278,<undefined>,0.18169,0.28573,-0.10117,<undefined>,0.10199,0.013889,0.078976,<undefined>,-0.18253,0.11588,-0.34722,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.14801,-0.094839,-0.12936,<undefined>,-0.054738,-0.052764,-0.078159,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.36464,0.25953,0.14842,<undefined>,0.027778,-0.08769,-0.097222,<undefined>,-0.1619,-0.078159,-0.13889,<undefined>,0.18335,0.15516,0.099605,<undefined>,0.069444,-0.17579,0.030161,<undefined>,-0.14831,-0.15178,-0.05753,<undefined>
novel,super,N10,S13,A,53,1954,TRUE,s037,<undefined>,-0.11642,-0.026041,-0.030698,<undefined>,-0.175,-0.1375,0.075736,<undefined>,0.096447,-0.066053,0.027513,<undefined>,-0.0875,-0.034987,0.0042893,<undefined>,0.029289,-0.2875,-0.13321,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.15,-0.15,-0.125,<undefined>,0.15858,-0.093566,0.0625,<undefined>,0.21464,0.0375,0.36464,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.1125,-0.1625,-0.095711,<undefined>,-0.093566,-0.2,0.021079,<undefined>,0.20858,0.15858,-0.16036,<undefined>,-0.12892,-0.0375,-0.097855,<undefined>,0.16716,0.13964,0.35214
novel,super,N10,S13,B,17,1758,TRUE,s038,0.19485,<undefined>,0.19526,0.097222,0.10199,<undefined>,-0.069444,0.23175,0.10734,<undefined>,0.16905,0.084151,-0.066653,<undefined>,0.069444,0.099605,-0.20833,<undefined>,-0.20833,-0.069444,<undefined>,<undefined>,<undefined>,<undefined>,0.041667,<undefined>,0.083333,0.11111,0.31032,<undefined>,0.18056,0.023421,<undefined>,<undefined>,0.11349,0.25953,<undefined>,<undefined>,<undefined>,<undefined>,-0.10158,<undefined>,0.002383,-0.062296,0.060321,<undefined>,-0.05079,0.33572,0.070262,<undefined>,0.069853,0.055556,-0.069444,<undefined>,0.085716,0.125,0.16742,<undefined>,0.060321,0.29167
novel,super,N10,S13,C,140,1335,TRUE,s039,-0.11376,-0.27393,<undefined>,-0.14165,0.14287,-0.083333,<undefined>,-0.0041805,0.010998,0.10339,<undefined>,-0.22304,0.017157,-0.23928,<undefined>,0.15656,0.0035744,-0.13807,<undefined>,-0.27083,<undefined>,<undefined>,<undefined>,<undefined>,0.059539,-0.076184,<undefined>,-0.02022,0.19526,0.080789,<undefined>,0.1875,<undefined>,0.33333,<undefined>,0.14842,<undefined>,<undefined>,<undefined>,<undefined>,-0.15952,-0.065461,<undefined>,-0.15952,0.063113,-0.051163,<undefined>,0.17674,0.18368,0.13791,<undefined>,0.063113,-0.13868,-0.19761,<undefined>,-0.10713,-0.035884,0.083579,<undefined>,0.24083
novel,super,N10,S13,D,9,3453,TRUE,s040,-0.13428,-0.21285,-0.1055,<undefined>,-0.22143,-0.28571,-0.30714,<undefined>,-0.079587,-0.082843,-0.17612,<undefined>,-0.13326,-0.17857,-0.10714,<undefined>,-0.29632,-0.12857,-0.42143,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.19286,-0.24286,-0.17143,<undefined>,-0.097549,-0.014286,-0.16429,<undefined>,<undefined>,-0.042857,-0.23571,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.19755,-0.19286,-0.22143,<undefined>,-0.18326,-0.16429,-0.26898,<undefined>,0.18939,-0.089181,-0.014286,<undefined>,-0.15,-0.13571,-0.17857,<undefined>,-0.063865,-0.0010153,-0.12857,<undefined>
novel,super,N10,S14,A,34,937,TRUE,s041,<undefined>,-0.029412,0.0050463,0.45238,<undefined>,0.4375,0.34375,0.088235,<undefined>,0.026316,0.12362,0.26923,<undefined>,0.44286,0.55263,0.28661,<undefined>,0.21827,-0.15625,0.40625,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.44822,0.40795,0.45895,<undefined>,0.22144,0.2549,-0.17018,<undefined>,-0.13807,0.26471,0.027778,<undefined>,-0.10158,-0.15952,-0.19755,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.2549,0.59911,0.074619,<undefined>,-0.015931,-0.095588,0.40795,<undefined>,0.22407,0.35447,0.34371,<undefined>,-0.070711,-0.037479,-0.19265
novel,super,N10,S14,B,101,719,TRUE,s042,0.27586,<undefined>,0.16176,0.57143,0.31579,<undefined>,0.4,0.16176,-0.051282,<undefined>,0.47826,0.36538,0.2,<undefined>,0.68421,0.5527,-0.23235,<undefined>,-0.13333,0.53333,<undefined>,<undefined>,<undefined>,<undefined>,0.70588,<undefined>,0.75,0.90625,0.52273,<undefined>,0.68421,-0.17391,<undefined>,<undefined>,0.32858,-0.08769,-0.1125,<undefined>,-0.065461,-0.19286,<undefined>,<undefined>,<undefined>,<undefined>,0.59287,<undefined>,0.5,0.33333,-0.46323,<undefined>,-0.31646,0.69444,0.39925,<undefined>,0.71716,0.82353,0.076923,<undefined>,-0.13154,-0.24244
novel,super,N10,S14,C,72,744,TRUE,s043,0.12365,0.031935,<undefined>,0.42857,0.10526,0.5,<undefined>,0.073529,-0.072524,0.013158,<undefined>,0.25,0.11029,0.17909,<undefined>,0.40625,-0.25997,-0.054738,<undefined>,0.33333,<undefined>,<undefined>,<undefined>,<undefined>,0.51514,0.63333,<undefined>,0.63036,0.32208,0.25,<undefined>,-0.20993,<undefined>,-0.33568,<undefined>,-0.097222,-0.1625,0.002383,<undefined>,-0.22143,<undefined>,<undefined>,<undefined>,<undefined>,0.41667,0.45188,<undefined>,0.16984,-0.38732,-0.20494,<undefined>,0.48175,0.31579,0.36842,<undefined>,0.56387,-0.036262,-0.0375,<undefined>,-0.21387
