fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
famous,devprop,F09,D13,C,54,1377,TRUE,s011,<undefined>,0.061052,<undefined>,-0.050923,0.5,-0.086957,<undefined>,0.21053,<undefined>,<undefined>,<undefined>,<undefined>,-0.053506,0.18571,<undefined>,0.17187,-0.16071,-0.086222,<undefined>,-0.04438,0.18442,-0.038252,<undefined>,-0.19792,<undefined>,-0.13219,<undefined>,0.025641,0.035714,0.54184,<undefined>,-0.015434,-0.061749,-0.125,<undefined>,-0.26786,<undefined>,0.1,<undefined>,-0.10049,<undefined>,-0.064103,<undefined>,-0.22426,-0.125,-0.094888,<undefined>,-0.39286,-0.17192,0.16071,<undefined>,-0.1454,0.027341,0.29184,<undefined>,-0.12343,0.40909,0.5,<undefined>,-0.074235
famous,devprop,F09,D13,D,58,917,TRUE,s012,<undefined>,-0.034091,-0.22642,<undefined>,0.2069,-0.28882,-0.25694,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.22736,-0.066106,-0.14683,<undefined>,-0.1968,-0.099264,0.11111,<undefined>,-0.042855,-0.078947,-0.16,<undefined>,<undefined>,-0.22761,-0.16456,<undefined>,-0.020833,0.13462,-0.028948,<undefined>,-0.22027,-0.15789,-0.10526,<undefined>,<undefined>,-0.0375,-0.057133,<undefined>,<undefined>,-0.22527,<undefined>,<undefined>,-0.19247,-0.16989,-0.18795,<undefined>,0,0.24392,-0.10075,<undefined>,-0.14655,0.22407,-0.030444,<undefined>,0.11386,0.075585,0,<undefined>
famous,devprop,F09,D14,A,12,2909,TRUE,s013,<undefined>,0.054005,-0.033898,-0.047895,<undefined>,0.11522,0.17526,-0.063435,<undefined>,-0.0096791,-0.053506,-0.22736,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.14407,-0.018154,-0.18208,<undefined>,-0.21307,-0.11694,-0.072023,<undefined>,-0.12552,-0.098721,-0.10549,<undefined>,0.045281,0.0695,-0.098787,<undefined>,-0.18644,-0.19055,-0.22034,<undefined>,0.028332,0.22034,-0.070206,<undefined>,0.21154,<undefined>,-0.066343,<undefined>,-0.4305,-0.35689,-0.48305,<undefined>,-0.047939,-0.27966,-0.22881,<undefined>,-0.10024,0.24576,-0.19587,<undefined>,0.1046,0.084746,0.14286
famous,devprop,F09,D14,B,27,2323,TRUE,s014,<undefined>,<undefined>,0.036395,-0.21176,0.057143,<undefined>,0.056338,0.028573,-0.37752,<undefined>,0.18571,-0.066106,<undefined>,<undefined>,<undefined>,<undefined>,0.033474,<undefined>,0.22857,-0.02612,0.055112,<undefined>,0.014706,-0.12842,<undefined>,<undefined>,-0.14014,-0.13773,-0.23999,<undefined>,0.36526,0.15368,-0.38732,<undefined>,-0.080812,-0.057143,<undefined>,<undefined>,0.24328,-0.087745,<undefined>,<undefined>,<undefined>,0.2694,-0.46611,<undefined>,-0.37997,-0.48326,-0.16162,<undefined>,-0.21141,-0.1306,0.16379,<undefined>,0.56579,-0.15749,0.14573,<undefined>,0.43838,0.19827
famous,devprop,F09,D14,C,153,2101,TRUE,s015,<undefined>,-0.052919,<undefined>,-0.1842,-0.023256,0.029039,<undefined>,0.013965,-0.27839,0.14552,<undefined>,-0.14683,<undefined>,<undefined>,<undefined>,<undefined>,-0.046512,-0.10465,<undefined>,-0.1063,-0.057797,-0.15116,<undefined>,-0.12663,<undefined>,-0.073137,<undefined>,-0.16868,-0.27873,0.19767,<undefined>,-0.034541,-0.43154,-0.2093,<undefined>,-0.22857,<undefined>,0.038874,<undefined>,0.066462,<undefined>,0.057692,<undefined>,0.0083224,-0.48204,-0.47207,<undefined>,-0.49601,-0.19733,0.091371,<undefined>,-0.12791,0.21552,0.038874,<undefined>,-0.17738,0.24054,0.13953,<undefined>,0.091132
famous,devprop,F09,D14,D,82,2200,TRUE,s016,<undefined>,0.11559,0.11644,<undefined>,0.12121,-0.10776,-0.020919,<undefined>,0.015598,0.15411,0.17187,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.18182,0.045455,0.048054,<undefined>,0,-0.015152,0.18182,<undefined>,<undefined>,-0.064379,-0.18336,<undefined>,0.10391,0.15411,0.16488,<undefined>,-0.25193,-0.18182,-0.08571,<undefined>,<undefined>,-0.030698,0.11386,<undefined>,<undefined>,-0.096154,<undefined>,<undefined>,-0.24242,-0.20432,-0.24413,<undefined>,-0.13592,0.030303,-0.16882,<undefined>,-0.030046,0.10606,0.31166,<undefined>,0.10131,0.15152,0.34373,<undefined>
famous,devprop,F09,D15,A,36,1519,TRUE,s017,<undefined>,-0.011364,0.037736,-0.070588,<undefined>,-0.16475,-0.11951,-0.22478,<undefined>,-0.049201,-0.16071,-0.1968,<undefined>,0.033474,-0.046512,0.18182,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.018519,0.2963,-0.11979,<undefined>,0.013333,-0.025316,-0.1859,<undefined>,-0.036492,0.025106,0.29538,<undefined>,-0.061365,-0.052378,0,<undefined>,0.16679,0.2675,-0.0049012,<undefined>,-0.21465,<undefined>,0.15,<undefined>,-0.079883,-0.15396,-0.38889,<undefined>,-0.017973,-0.018519,0.046569,<undefined>,0.055556,-0.021413,0.12198,<undefined>,0.0064842,-0.067959,-0.16644
famous,devprop,F09,D15,B,53,1213,TRUE,s018,<undefined>,<undefined>,-0.04717,-0.18723,-0.039892,<undefined>,-0.23581,-0.18157,-0.21231,<undefined>,-0.086222,-0.099264,-0.14407,<undefined>,-0.10465,0.045455,<undefined>,<undefined>,<undefined>,<undefined>,-0.015152,<undefined>,0.02,-0.25,<undefined>,<undefined>,-0.14557,-0.26923,-0.16667,<undefined>,0.033983,0.14865,-0.30321,<undefined>,0.075,0.225,<undefined>,<undefined>,0.15517,-0.048258,<undefined>,<undefined>,<undefined>,0.26667,-0.125,<undefined>,-0.23284,-0.35,-0.057758,<undefined>,-0.14142,-0.15,-0.20394,<undefined>,-0.16428,0.068502,-0.20432,<undefined>,-0.045455,-0.2184
famous,devprop,F09,D15,C,140,1599,TRUE,s019,<undefined>,-0.034091,<undefined>,-0.070588,0.17241,-0.059783,<undefined>,0.065789,-0.36401,0.64815,<undefined>,0.11111,-0.018154,0.22857,<undefined>,0.048054,<undefined>,<undefined>,<undefined>,<undefined>,0.12121,0.127,<undefined>,-0.17188,<undefined>,-0.19637,<undefined>,-0.12179,-0.092593,0.57407,<undefined>,-0.081081,-0.087997,0.11111,<undefined>,-0.037037,<undefined>,0.035723,<undefined>,0.034483,<undefined>,-0.10146,<undefined>,0.083333,-0.20951,-0.19363,<undefined>,-0.38889,-0.15977,0.11747,<undefined>,-0.13226,0.16379,0.33651,<undefined>,-0.080568,0.21732,0.6129,<undefined>,-0.023804
famous,devprop,F09,D15,D,71,1458,TRUE,s020,<undefined>,-0.27273,0.066038,<undefined>,0.043357,-0.25264,-0.19014,<undefined>,-0.051724,-0.12472,-0.04438,<undefined>,-0.18208,-0.02612,-0.1063,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.27013,0.076923,0.28846,<undefined>,<undefined>,-0.1,-0.082278,<undefined>,0.076923,-0.14725,-0.040541,<undefined>,-0.32764,0.096154,0.057692,<undefined>,<undefined>,0.1,0.020707,<undefined>,<undefined>,-0.27234,<undefined>,<undefined>,-0.32692,-0.30769,-0.38462,<undefined>,0.32692,-0.079883,-0.19231,<undefined>,-0.13793,-0.11538,-0.11616,<undefined>,-0.045455,-0.031783,-0.19697,<undefined>
